index,split,image,label,action,timestamp
518,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_13_jpg.rf.732c88b4133df67c421a9a82e430e08e.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_13_jpg.rf.732c88b4133df67c421a9a82e430e08e.txt,keep,2026-01-02T17:13:07.445379
519,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_13_jpg.rf.8cd3e879772b0141e2960ba7683216af.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_13_jpg.rf.8cd3e879772b0141e2960ba7683216af.txt,keep,2026-01-02T17:13:08.508449
520,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_13_jpg.rf.a395c1ab6830fdf722bfd5ba54c397bb.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_13_jpg.rf.a395c1ab6830fdf722bfd5ba54c397bb.txt,keep,2026-01-02T17:13:09.093254
521,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_140_jpg.rf.02c8f21da90ad58650c2f75858dfb863.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_140_jpg.rf.02c8f21da90ad58650c2f75858dfb863.txt,reject_move,2026-01-02T17:13:10.245113
522,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_140_jpg.rf.afd4a231e18b3d36872b3685416204c6.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_140_jpg.rf.afd4a231e18b3d36872b3685416204c6.txt,reject_move,2026-01-02T17:13:11.220655
523,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_140_jpg.rf.bc2434854020a23908786f540d19f7a4.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_140_jpg.rf.bc2434854020a23908786f540d19f7a4.txt,reject_move,2026-01-02T17:13:12.285367
524,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_140_jpg.rf.c565263d8e7eee2204149dee2d677bcc.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_140_jpg.rf.c565263d8e7eee2204149dee2d677bcc.txt,reject_move,2026-01-02T17:13:13.085022
525,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_141_jpg.rf.3e5aca232bfc132e50d954551c162edf.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_141_jpg.rf.3e5aca232bfc132e50d954551c162edf.txt,reject_move,2026-01-02T17:13:14.485210
526,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_141_jpg.rf.e903ef1a7ce6aa59dbff3339babe1b42.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_141_jpg.rf.e903ef1a7ce6aa59dbff3339babe1b42.txt,reject_move,2026-01-02T17:13:15.413030
527,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_142_jpg.rf.dbd0658e68d6563751dae8f8dd6a23f9.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_142_jpg.rf.dbd0658e68d6563751dae8f8dd6a23f9.txt,reject_move,2026-01-02T17:13:15.980988
528,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_145_jpg.rf.21de64fa70a4a4bde07c6137e0eeb795.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_145_jpg.rf.21de64fa70a4a4bde07c6137e0eeb795.txt,reject_move,2026-01-02T17:13:16.757233
529,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_146_jpg.rf.559c9ffd6dfd287d10e5ff260a1486a3.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_146_jpg.rf.559c9ffd6dfd287d10e5ff260a1486a3.txt,keep,2026-01-02T17:13:17.997033
530,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_14_jpg.rf.116f6e851745138fbe932f6120e2f93e.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_14_jpg.rf.116f6e851745138fbe932f6120e2f93e.txt,reject_move,2026-01-02T17:13:19.053113
531,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_14_jpg.rf.3468ac1731966687e5338b37f7b0660e.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_14_jpg.rf.3468ac1731966687e5338b37f7b0660e.txt,reject_move,2026-01-02T17:13:19.756596
532,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_14_jpg.rf.a034245245aeef343ac5b282177ffc1e.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_14_jpg.rf.a034245245aeef343ac5b282177ffc1e.txt,keep,2026-01-02T17:13:20.740804
533,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_150_jpg.rf.1907b866a49531b73b03f3002362f345.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_150_jpg.rf.1907b866a49531b73b03f3002362f345.txt,reject_move,2026-01-02T17:13:24.140718
534,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_152_jpg.rf.a9508a248817852b7af9b4e2850d7a78.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_152_jpg.rf.a9508a248817852b7af9b4e2850d7a78.txt,reject_move,2026-01-02T17:13:25.132943
535,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_154_jpg.rf.5fc8de5363b24d0ff6147d587db19633.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_154_jpg.rf.5fc8de5363b24d0ff6147d587db19633.txt,reject_move,2026-01-02T17:13:25.852221
536,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_154_jpg.rf.b3d982ddc9dcaf6bf28fa0107d27725c.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_154_jpg.rf.b3d982ddc9dcaf6bf28fa0107d27725c.txt,reject_move,2026-01-02T17:13:26.652691
537,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_155_jpg.rf.2ac94898b7a8563b1e7c13adf75d0362.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_155_jpg.rf.2ac94898b7a8563b1e7c13adf75d0362.txt,reject_move,2026-01-02T17:13:27.388368
538,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_156_jpg.rf.a9a8802109057b3d147f99c1615842af.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_156_jpg.rf.a9a8802109057b3d147f99c1615842af.txt,reject_move,2026-01-02T17:13:28.004820
539,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_157_jpg.rf.68561ca17ebbe03534cd06e948399375.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_157_jpg.rf.68561ca17ebbe03534cd06e948399375.txt,keep,2026-01-02T17:13:29.188529
540,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_158_jpg.rf.d27b65abf5ede92a1863e9bef623e362.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_158_jpg.rf.d27b65abf5ede92a1863e9bef623e362.txt,keep,2026-01-02T17:13:30.068483
541,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_159_jpg.rf.f3f846f1439bf64a2714224b00e53306.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_159_jpg.rf.f3f846f1439bf64a2714224b00e53306.txt,reject_move,2026-01-02T17:13:32.996676
542,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_161_jpg.rf.bcafe88bf7be99d1b9fc2e43cc000080.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_161_jpg.rf.bcafe88bf7be99d1b9fc2e43cc000080.txt,reject_move,2026-01-02T17:13:33.700480
543,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_163_jpg.rf.df19d29abda7eedb0ca5f8b471cc349b.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_163_jpg.rf.df19d29abda7eedb0ca5f8b471cc349b.txt,reject_move,2026-01-02T17:13:34.852645
544,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_165_jpg.rf.828c0835bda58f433fc93f4f8da7aff8.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_165_jpg.rf.828c0835bda58f433fc93f4f8da7aff8.txt,reject_move,2026-01-02T17:13:36.092532
545,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_169_jpg.rf.19713df306aae8cbf37e8c8c983b80a9.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_169_jpg.rf.19713df306aae8cbf37e8c8c983b80a9.txt,reject_move,2026-01-02T17:13:36.812306
546,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_169_jpg.rf.4fe53eb4c58e952053abf823c99ae316.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_169_jpg.rf.4fe53eb4c58e952053abf823c99ae316.txt,reject_move,2026-01-02T17:13:37.372383
547,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_16_jpg.rf.42d429404b907e58a208a849e510ca02.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_16_jpg.rf.42d429404b907e58a208a849e510ca02.txt,reject_move,2026-01-02T17:13:38.652532
548,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_16_jpg.rf.43751e35f92cc2e3f45c6aaf1ee4061e.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_16_jpg.rf.43751e35f92cc2e3f45c6aaf1ee4061e.txt,reject_move,2026-01-02T17:13:39.380739
549,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_16_jpg.rf.9ff4fa1ea2e1067e0b2f6bfcb6cdb082.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_16_jpg.rf.9ff4fa1ea2e1067e0b2f6bfcb6cdb082.txt,reject_move,2026-01-02T17:13:40.116887
550,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_170_jpg.rf.b01aad14cba5716a7b496e9f0b551654.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_170_jpg.rf.b01aad14cba5716a7b496e9f0b551654.txt,keep,2026-01-02T17:13:40.988909
551,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_170_jpg.rf.d5878d8a219eee0685f20a75af5380e3.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_170_jpg.rf.d5878d8a219eee0685f20a75af5380e3.txt,keep,2026-01-02T17:13:41.948200
552,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_171_jpg.rf.5fb39bac98c6afd4fdf2b1106b85cafc.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_171_jpg.rf.5fb39bac98c6afd4fdf2b1106b85cafc.txt,reject_move,2026-01-02T17:13:43.820480
553,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_172_jpg.rf.43b45eec0b9a38c7ff252b4572c4c75d.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_172_jpg.rf.43b45eec0b9a38c7ff252b4572c4c75d.txt,reject_move,2026-01-02T17:13:45.348738
554,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_172_jpg.rf.ed70bcc79bfa8018c4fc68a5ce89591a.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_172_jpg.rf.ed70bcc79bfa8018c4fc68a5ce89591a.txt,reject_move,2026-01-02T17:13:46.524883
555,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_176_jpg.rf.7be5ca95e6c44446064df2761001ce4a.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_176_jpg.rf.7be5ca95e6c44446064df2761001ce4a.txt,reject_move,2026-01-02T17:13:47.356784
556,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_176_jpg.rf.8c34070274413190e64eb79dbc0a430c.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_176_jpg.rf.8c34070274413190e64eb79dbc0a430c.txt,reject_move,2026-01-02T17:13:48.091871
557,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_176_jpg.rf.de7012e805ef780c45d08991a16f8c67.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_176_jpg.rf.de7012e805ef780c45d08991a16f8c67.txt,reject_move,2026-01-02T17:13:48.868289
558,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_177_jpg.rf.cb8c753e609f4875fa1cdaffdd42a4ab.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_177_jpg.rf.cb8c753e609f4875fa1cdaffdd42a4ab.txt,reject_move,2026-01-02T17:13:49.700742
559,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_178_jpg.rf.23546e37e5493c80625d1e175d644f46.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_178_jpg.rf.23546e37e5493c80625d1e175d644f46.txt,keep,2026-01-02T17:13:51.660350
560,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_178_jpg.rf.514b2138880349078e266e8b4d0d8766.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_178_jpg.rf.514b2138880349078e266e8b4d0d8766.txt,keep,2026-01-02T17:13:53.652599
561,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_179_jpg.rf.c540a0257066d5a0484c3cf9eaf76714.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_179_jpg.rf.c540a0257066d5a0484c3cf9eaf76714.txt,reject_move,2026-01-02T17:13:58.404776
562,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_179_jpg.rf.cb1cfb74759755f1aa7c5867c425cf06.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_179_jpg.rf.cb1cfb74759755f1aa7c5867c425cf06.txt,reject_move,2026-01-02T17:13:58.899938
563,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_17_jpg.rf.2c1982508994a2e83a8e7a7ef4c09ff6.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_17_jpg.rf.2c1982508994a2e83a8e7a7ef4c09ff6.txt,reject_move,2026-01-02T17:13:59.564260
564,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_17_jpg.rf.5769adc77beea730b5cbe2f44b83576f.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_17_jpg.rf.5769adc77beea730b5cbe2f44b83576f.txt,keep,2026-01-02T17:14:00.819933
565,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_17_jpg.rf.c06f8027f4881702d4d9819d563875f1.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_17_jpg.rf.c06f8027f4881702d4d9819d563875f1.txt,reject_move,2026-01-02T17:14:08.868476
566,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_17_jpg.rf.cce0051e6a47ba94e9406efdf58c212a.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_17_jpg.rf.cce0051e6a47ba94e9406efdf58c212a.txt,reject_move,2026-01-02T17:14:11.587564
567,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_17_jpg.rf.d77788f70af02eb3a08d249f1a83e84a.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_17_jpg.rf.d77788f70af02eb3a08d249f1a83e84a.txt,reject_move,2026-01-02T17:14:12.516549
568,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_180_jpg.rf.98301e8848abf91b34614906d7656f32.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_180_jpg.rf.98301e8848abf91b34614906d7656f32.txt,reject_move,2026-01-02T17:14:14.315844
569,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_182_jpg.rf.53527240dd68c55dd5ba2a2db8ddc4c7.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_182_jpg.rf.53527240dd68c55dd5ba2a2db8ddc4c7.txt,keep,2026-01-02T17:14:15.371916
570,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_182_jpg.rf.d62058ce49a5aa01da3ace695f2bb6fe.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_182_jpg.rf.d62058ce49a5aa01da3ace695f2bb6fe.txt,keep,2026-01-02T17:14:16.204039
571,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_187_jpg.rf.785aea5dc896d4229ca65a9f3d8b879a.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_187_jpg.rf.785aea5dc896d4229ca65a9f3d8b879a.txt,reject_move,2026-01-02T17:14:18.075880
572,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_188_jpg.rf.82ddd6ddae74899fdffcd497c250f742.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_188_jpg.rf.82ddd6ddae74899fdffcd497c250f742.txt,keep,2026-01-02T17:14:19.516173
573,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_188_jpg.rf.d2e2e98e354b4e92f60548c08a66a247.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_188_jpg.rf.d2e2e98e354b4e92f60548c08a66a247.txt,keep,2026-01-02T17:14:20.420314
574,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_189_jpg.rf.896198df6bc9380fe48aa2a27492a692.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_189_jpg.rf.896198df6bc9380fe48aa2a27492a692.txt,reject_move,2026-01-02T17:14:22.940035
575,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_189_jpg.rf.aca67e37a650befe54ca9d13c283e1b7.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_189_jpg.rf.aca67e37a650befe54ca9d13c283e1b7.txt,reject_move,2026-01-02T17:14:24.059910
576,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_18_jpg.rf.dfd6aaa89f170f07df85aa18887fe08b.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_18_jpg.rf.dfd6aaa89f170f07df85aa18887fe08b.txt,reject_move,2026-01-02T17:14:25.195659
577,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_191_jpg.rf.e474e91dcadb30ae6b63c7be23ecf742.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_191_jpg.rf.e474e91dcadb30ae6b63c7be23ecf742.txt,reject_move,2026-01-02T17:14:28.267668
578,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_194_jpg.rf.997ca2609f4dd2267b44a9b3faa4e77b.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_194_jpg.rf.997ca2609f4dd2267b44a9b3faa4e77b.txt,keep,2026-01-02T17:14:30.020138
579,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_195_jpg.rf.569c35167d0bfcb622e6e2919cdcd822.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_195_jpg.rf.569c35167d0bfcb622e6e2919cdcd822.txt,reject_move,2026-01-02T17:14:31.043908
580,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_197_jpg.rf.7ef7253fbc9b484b0a818be29205df7b.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_197_jpg.rf.7ef7253fbc9b484b0a818be29205df7b.txt,keep,2026-01-02T17:14:31.955272
581,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_198_jpg.rf.f16113015a46d0a7bf3fe9f98dc9d15f.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_198_jpg.rf.f16113015a46d0a7bf3fe9f98dc9d15f.txt,reject_move,2026-01-02T17:14:32.827899
582,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_19_jpg.rf.3340dc3e46f5d6d182ac3d1d8cabc56f.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_19_jpg.rf.3340dc3e46f5d6d182ac3d1d8cabc56f.txt,reject_move,2026-01-02T17:14:33.507450
583,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_19_jpg.rf.6b01869acb6d6c5604e6021e824dd15f.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_19_jpg.rf.6b01869acb6d6c5604e6021e824dd15f.txt,reject_move,2026-01-02T17:14:37.219649
584,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_19_jpg.rf.bb5c1bf56ebe719bc9ce18775ff3cdbf.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_19_jpg.rf.bb5c1bf56ebe719bc9ce18775ff3cdbf.txt,reject_move,2026-01-02T17:14:38.260018
585,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/pressureGauge_19_jpg.rf.e487ea7c867e1a85f8ec4e336a4d8d0e.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/pressureGauge_19_jpg.rf.e487ea7c867e1a85f8ec4e336a4d8d0e.txt,reject_move,2026-01-02T17:14:38.819508
586,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/pressureGauge_19_jpg.rf.f3365b69ece6fd28ccf00be3dee0479e.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/pressureGauge_19_jpg.rf.f3365b69ece6fd28ccf00be3dee0479e.txt,keep,2026-01-02T17:14:40.547897
